cdate,acode,aname,scode,sname,fdust,ozone,nd,cm,sagas,airquality
20180115,103,서남권,111231,영등포구,74,0.01,0.04,0.7,0.008,serious
20180115,103,서남권,111221,구로구,79,0.01,0.031,0.4,0.009000000000000001,serious
20180115,103,서남권,111212,강서구,75,0.014,0.05,0.8,0.005,serious
20180115,102,동북권,111311,노원구,64,0.014,0.051,0.9,0.008,worse
20180115,102,동북권,111291,강북구,59,0.019,0.043,0.7,0.008,bad
20180115,102,동북권,111171,도봉구,67,0.017,0.047,0.9,0.006,worse
20180115,102,동북권,111161,성북구,54,0.01,0.052000000000000005,1.0,0.006999999999999999,serious
20180115,102,동북권,111152,동대문구,77,0.01,0.06,0.7,0.008,worse
20180115,102,동북권,111151,중랑구,71,0.01,0.053,0.8,0.006999999999999999,worse
20180115,102,동북권,111142,성동구,70,0.006,0.047,0.7,0.006999999999999999,serious
20180115,102,동북권,111141,광진구,72,0.01,0.055,0.8,0.005,worse
20180115,101,서북권,111201,마포구,75,0.012,0.046,0.8,0.006,serious
20180115,101,서북권,111191,서대문구,83,0.014,0.043,0.7,0.004,worse
20180115,101,서북권,111181,은평구,64,0.017,0.049,0.8,0.005,worse
20180115,100,도심권,111131,용산구,67,0.009000000000000001,0.046,0.5,0.006,serious
20180115,100,도심권,111123,종로구,63,0.011,0.053,0.9,0.006999999999999999,worse
20180116,102,동북권,111291,강북구,111,0.004,0.07200000000000001,1.1,0.008,serious
20180116,104,동남권,111274,강동구,109,0.005,0.06,1.1,0.006,worst
20180116,104,동남권,111273,송파구,104,0.004,0.056,1.1,0.006999999999999999,serious
20180116,104,동남권,111262,서초구,127,0.003,0.061,1.2,0.006999999999999999,worst
20180116,104,동남권,111261,강남구,89,0.003,0.066,1.1,0.008,worst
20180116,103,서남권,111301,양천구,112,0.003,0.076,1.5,0.006999999999999999,worst
20180116,103,서남권,111281,금천구,117,0.002,0.073,1.3,0.006999999999999999,worst
20180116,103,서남권,111251,관악구,109,0.003,0.079,1.2,0.009000000000000001,worst
20180116,103,서남권,111241,동작구,117,0.004,0.081,1.4,0.006999999999999999,worst
20180116,103,서남권,111231,영등포구,122,0.005,0.062,0.9,0.009000000000000001,worst
20180116,103,서남권,111221,구로구,133,0.003,0.046,0.5,0.01,worst
20180116,103,서남권,111212,강서구,118,0.003,0.08,1.4,0.006,worst
20180116,102,동북권,111311,노원구,114,0.004,0.07,1.3,0.009000000000000001,worst
20180116,102,동북권,111171,도봉구,125,0.005,0.07,1.2,0.008,worst
20180116,102,동북권,111161,성북구,118,0.004,0.066,1.2,0.006999999999999999,worst
20180116,102,동북권,111152,동대문구,123,0.004,0.078,0.9,0.009000000000000001,worst
20180116,102,동북권,111151,중랑구,115,0.005,0.065,1.0,0.008,worst
20180116,102,동북권,111142,성동구,108,0.003,0.059,0.8,0.008,worst
20180116,102,동북권,111141,광진구,108,0.006999999999999999,0.064,1.2,0.006,serious
20180116,101,서북권,111201,마포구,116,0.004,0.075,1.5,0.006999999999999999,worst
20180116,101,서북권,111191,서대문구,137,0.005,0.07200000000000001,1.3,0.005,worst
20180116,101,서북권,111181,은평구,107,0.006,0.08900000000000001,1.2,0.006,worst
20180116,100,도심권,111131,용산구,100,0.003,0.065,0.8,0.006999999999999999,worst
20180116,100,도심권,111123,종로구,97,0.004,0.07400000000000001,1.5,0.008,serious
20180116,100,도심권,111121,중구,99,0.004,0.07400000000000001,1.4,0.006999999999999999,worst
20180117,102,동북권,111311,노원구,106,0.009000000000000001,0.054000000000000006,1.0,0.003,worst
20180117,104,동남권,111274,강동구,119,0.005,0.06,1.0,0.006,worst
20180117,104,동남권,111273,송파구,123,0.006,0.057,1.0,0.006,worst
20180117,104,동남권,111262,서초구,129,0.005,0.052000000000000005,0.9,0.006999999999999999,worst
20180117,104,동남권,111261,강남구,100,0.004,0.06,0.9,0.008,worst
20180117,103,서남권,111301,양천구,98,0.004,0.055,1.0,0.006,worst
20180117,103,서남권,111281,금천구,110,0.006999999999999999,0.062,1.1,0.006,worst
20180117,103,서남권,111251,관악구,108,0.006,0.062,0.9,0.008,worst
20180117,103,서남권,111241,동작구,115,0.009000000000000001,0.063,1.0,0.006,worst
20180117,103,서남권,111231,영등포구,121,0.005,0.048,0.7,0.008,worst
20180117,103,서남권,111221,구로구,124,0.004,0.039,0.8,0.008,worst
20180117,103,서남권,111212,강서구,99,0.009000000000000001,0.054000000000000006,0.9,0.005,worst
20180117,102,동북권,111291,강북구,101,0.016,0.049,0.8,0.008,serious
20180117,102,동북권,111171,도봉구,113,0.015,0.05,1.0,0.006,worst
20180117,102,동북권,111161,성북구,109,0.009000000000000001,0.049,0.8,0.006999999999999999,worst
20180117,102,동북권,111152,동대문구,126,0.008,0.058,0.7,0.008,worst
20180117,102,동북권,111151,중랑구,116,0.008,0.055,0.8,0.006999999999999999,worst
20180117,102,동북권,111142,성동구,114,0.004,0.051,0.7,0.008,worst
20180117,102,동북권,111141,광진구,119,0.005,0.066,1.0,0.005,worst
20180117,101,서북권,111201,마포구,122,0.005,0.06,1.2,0.006,worst
20180117,101,서북권,111191,서대문구,134,0.008,0.057,1.1,0.004,worst
20180117,101,서북권,111181,은평구,102,0.012,0.068,1.1,0.005,worst
20180117,100,도심권,111131,용산구,111,0.005,0.053,0.6,0.006999999999999999,worst
20180117,100,도심권,111123,종로구,99,0.009000000000000001,0.057,1.1,0.008,worst
20180117,100,도심권,111121,중구,96,0.008,0.058,1.0,0.006,worst
20180118,101,서북권,111181,은평구,94,0.015,0.055,0.9,0.005,serious
20180118,104,동남권,111274,강동구,94,0.013,0.044,0.8,0.005,serious
20180118,104,동남권,111273,송파구,99,0.015,0.037000000000000005,0.7,0.005,serious
20180118,104,동남권,111262,서초구,100,0.012,0.034,0.7,0.006999999999999999,serious
20180118,104,동남권,111261,강남구,75,0.01,0.04,0.8,0.006999999999999999,serious
20180118,103,서남권,111301,양천구,77,0.01,0.041,0.8,0.006,serious
20180118,103,서남권,111281,금천구,82,0.013,0.041,0.7,0.005,serious
20180118,103,서남권,111251,관악구,75,0.013,0.039,0.6,0.008,serious
20180118,103,서남권,111241,동작구,82,0.018000000000000002,0.039,0.7,0.005,serious
20180118,103,서남권,111231,영등포구,95,0.009000000000000001,0.038,0.6,0.008,serious
20180118,103,서남권,111221,구로구,94,0.009000000000000001,0.029,0.8,0.008,serious
20180118,103,서남권,111212,강서구,77,0.014,0.042,0.8,0.005,serious
20180118,100,도심권,111131,용산구,85,0.011,0.04,0.5,0.006,serious
20180118,100,도심권,111121,중구,78,0.016,0.039,0.8,0.005,serious
20180118,100,도심권,111123,종로구,80,0.014,0.04,0.9,0.006999999999999999,serious
20180118,102,동북권,111311,노원구,84,0.019,0.037000000000000005,0.8,0.006999999999999999,serious
20180118,102,동북권,111291,강북구,85,0.026,0.029,0.7,0.006,serious
20180118,102,동북권,111171,도봉구,94,0.024,0.033,0.7,0.004,serious
20180118,102,동북권,111161,성북구,88,0.015,0.036000000000000004,0.6,0.006,serious
20180118,102,동북권,111152,동대문구,98,0.015,0.04,0.6,0.006999999999999999,serious
20180118,102,동북권,111151,중랑구,98,0.013,0.042,0.8,0.006,serious
20180118,102,동북권,111142,성동구,90,0.01,0.036000000000000004,0.5,0.006,serious
20180118,102,동북권,111141,광진구,88,0.016,0.043,0.8,0.004,serious
20180118,101,서북권,111201,마포구,92,0.011,0.041,0.8,0.006,serious
20180118,101,서북권,111191,서대문구,100,0.013,0.04,0.9,0.003,serious
20180119,102,동북권,111311,노원구,57,0.023,0.031,0.7,0.006999999999999999,bad
20180119,104,동남권,111274,강동구,70,0.015,0.041,0.7,0.006,bad
20180119,104,동남권,111273,송파구,76,0.017,0.034,0.5,0.006,worse
20180119,104,동남권,111262,서초구,65,0.014,0.033,0.5,0.006,bad
20180119,104,동남권,111261,강남구,48,0.01,0.041,0.6,0.006,bad
20180119,103,서남권,111301,양천구,50,0.011,0.04,0.7,0.005,bad
20180119,103,서남권,111281,금천구,56,0.016,0.04,0.6,0.005,bad
20180119,103,서남권,111251,관악구,53,0.015,0.04,0.5,0.008,bad
20180119,103,서남권,111241,동작구,57,0.017,0.039,0.6,0.005,bad
20180119,103,서남권,111231,영등포구,67,0.012,0.035,0.6,0.006999999999999999,bad
20180119,103,서남권,111221,구로구,66,0.01,0.028,0.7,0.006999999999999999,bad
20180119,103,서남권,111212,강서구,52,0.015,0.042,0.6,0.005,bad
20180119,102,동북권,111291,강북구,52,0.027000000000000003,0.028,0.6,0.005,bad
20180119,102,동북권,111171,도봉구,62,0.021,0.034,0.7,0.005,bad
20180119,102,동북권,111161,성북구,60,0.016,0.036000000000000004,0.5,0.006,bad
20180119,102,동북권,111152,동대문구,65,0.016,0.042,0.6,0.006999999999999999,bad
20180119,102,동북권,111151,중랑구,67,0.017,0.034,0.7,0.006,bad
20180119,102,동북권,111142,성동구,64,0.012,0.034,0.4,0.006,bad
20180119,102,동북권,111141,광진구,61,0.018000000000000002,0.038,0.7,0.004,bad
20180119,101,서북권,111201,마포구,56,0.015,0.037000000000000005,0.7,0.005,bad
20180119,101,서북권,111191,서대문구,65,0.015,0.037000000000000005,0.7,0.003,bad
20180119,101,서북권,111181,은평구,59,0.021,0.044,0.7,0.004,bad
20180119,100,도심권,111131,용산구,53,0.013,0.037000000000000005,0.4,0.005,bad
20180119,100,도심권,111123,종로구,51,0.016,0.038,0.7,0.006999999999999999,bad
20180119,100,도심권,111121,중구,49,0.018000000000000002,0.035,0.6,0.004,bad
20180120,100,도심권,111121,중구,85,0.015,0.047,0.9,0.006,serious
20180120,104,동남권,111274,강동구,106,0.012,0.051,1.0,0.006,serious
20180120,104,동남권,111273,송파구,120,0.014,0.043,0.9,0.006999999999999999,serious
20180120,104,동남권,111262,서초구,116,0.014,0.04,0.8,0.008,serious
20180120,104,동남권,111261,강남구,81,0.009000000000000001,0.048,0.9,0.008,serious
20180120,103,서남권,111301,양천구,93,0.011,0.045,0.9,0.008,serious
20180120,103,서남권,111281,금천구,100,0.012,0.049,0.9,0.006999999999999999,serious
20180120,103,서남권,111251,관악구,92,0.013,0.048,0.8,0.009000000000000001,serious
20180120,103,서남권,111241,동작구,101,0.015,0.048,0.9,0.006999999999999999,serious
20180120,103,서남권,111231,영등포구,117,0.012,0.04,0.7,0.011,serious
20180120,103,서남권,111221,구로구,112,0.01,0.031,1.0,0.01,serious
20180120,103,서남권,111212,강서구,100,0.015,0.047,0.9,0.006999999999999999,serious
20180120,102,동북권,111311,노원구,89,0.015,0.048,1.0,0.008,serious
20180120,102,동북권,111291,강북구,96,0.018000000000000002,0.051,0.9,0.006999999999999999,serious
20180120,102,동북권,111171,도봉구,106,0.017,0.049,1.1,0.006,serious
20180120,102,동북권,111161,성북구,103,0.014,0.049,0.9,0.008,serious
20180120,102,동북권,111152,동대문구,110,0.012,0.056,0.7,0.009000000000000001,serious
20180120,102,동북권,111151,중랑구,109,0.012,0.051,1.0,0.006999999999999999,serious
20180120,102,동북권,111142,성동구,104,0.01,0.042,0.5,0.006999999999999999,serious
20180120,102,동북권,111141,광진구,101,0.014,0.051,1.1,0.005,serious
20180120,101,서북권,111201,마포구,101,0.013,0.047,0.9,0.006999999999999999,serious
20180120,101,서북권,111191,서대문구,116,0.013,0.047,1.1,0.004,serious
20180120,101,서북권,111181,은평구,107,0.017,0.061,1.0,0.006,serious
20180120,100,도심권,111131,용산구,93,0.012,0.046,0.6,0.006999999999999999,serious
20180120,100,도심권,111123,종로구,86,0.013,0.053,1.1,0.009000000000000001,serious
20180121,101,서북권,111191,서대문구,62,0.013,0.038,0.9,0.003,bad
20180121,104,동남권,111274,강동구,78,0.013,0.04,0.8,0.005,worse
20180121,104,동남권,111273,송파구,84,0.015,0.033,0.6,0.004,worse
20180121,104,동남권,111262,서초구,79,0.008,0.039,0.7,0.006,worse
20180121,104,동남권,111261,강남구,53,0.009000000000000001,0.041,0.7,0.006,worse
20180121,103,서남권,111301,양천구,54,0.01,0.039,0.8,0.005,bad
20180121,103,서남권,111281,금천구,66,0.008,0.048,0.8,0.005,worse
20180121,103,서남권,111251,관악구,58,0.009000000000000001,0.045,0.6,0.006999999999999999,worse
20180121,103,서남권,111241,동작구,68,0.009000000000000001,0.049,0.8,0.004,worse
20180121,103,서남권,111231,영등포구,68,0.01,0.035,0.6,0.006,worse
20180121,103,서남권,111221,구로구,70,0.008,0.029,0.8,0.006999999999999999,worse
20180121,103,서남권,111212,강서구,57,0.013,0.039,0.7,0.003,bad
20180121,102,동북권,111311,노원구,58,0.018000000000000002,0.033,0.7,0.006999999999999999,bad
20180121,102,동북권,111291,강북구,48,0.023,0.028,0.6,0.004,normal
20180121,102,동북권,111171,도봉구,64,0.019,0.033,0.7,0.006,bad
20180121,102,동북권,111161,성북구,57,0.012,0.038,0.6,0.005,bad
20180121,102,동북권,111152,동대문구,66,0.013,0.043,0.6,0.006999999999999999,bad
20180121,102,동북권,111151,중랑구,67,0.017,0.031,0.6,0.006,bad
20180121,102,동북권,111142,성동구,64,0.009000000000000001,0.036000000000000004,0.3,0.005,bad
20180121,102,동북권,111141,광진구,65,0.015,0.039,0.6,0.004,bad
20180121,101,서북권,111201,마포구,60,0.013,0.039,0.8,0.005,worse
20180121,101,서북권,111181,은평구,51,0.018000000000000002,0.045,0.7,0.004,bad
20180121,100,도심권,111131,용산구,56,0.01,0.038,0.5,0.005,bad
20180121,100,도심권,111123,종로구,52,0.014,0.039,0.7,0.006,bad
20180121,100,도심권,111121,중구,54,0.012,0.039,0.7,0.004,bad
20180122,100,도심권,111123,종로구,38,0.005,0.05,0.8,0.006,normal
20180122,104,동남권,111274,강동구,55,0.004,0.048,0.7,0.005,bad
20180122,104,동남권,111273,송파구,63,0.005,0.042,0.8,0.006,bad
20180122,104,동남권,111262,서초구,58,0.004,0.044,0.7,0.006,bad
20180122,104,동남권,111261,강남구,38,0.003,0.05,0.7,0.006,bad
20180122,103,서남권,111301,양천구,41,0.003,0.049,0.9,0.005,normal
20180122,103,서남권,111281,금천구,42,0.005,0.055,0.8,0.006,bad
20180122,103,서남권,111251,관악구,41,0.005,0.055,0.7,0.006999999999999999,bad
20180122,103,서남권,111241,동작구,47,0.006999999999999999,0.053,0.8,0.005,bad
20180122,103,서남권,111231,영등포구,50,0.005,0.042,0.6,0.006999999999999999,bad
20180122,103,서남권,111221,구로구,51,0.004,0.033,0.9,0.006999999999999999,bad
20180122,103,서남권,111212,강서구,46,0.005,0.053,0.7,0.004,bad
20180122,102,동북권,111311,노원구,46,0.004,0.048,0.8,0.006999999999999999,normal
20180122,102,동북권,111291,강북구,38,0.006999999999999999,0.047,0.7,0.005,good
20180122,102,동북권,111171,도봉구,49,0.008,0.044,0.7,0.005,normal
20180122,102,동북권,111161,성북구,51,0.006999999999999999,0.046,0.7,0.006,bad
20180122,102,동북권,111152,동대문구,53,0.005,0.056,0.6,0.006999999999999999,bad
20180122,102,동북권,111151,중랑구,55,0.006,0.044,0.7,0.006,bad
20180122,102,동북권,111142,성동구,51,0.003,0.042,0.2,0.006,bad
20180122,102,동북권,111141,광진구,48,0.005,0.048,0.7,0.004,bad
20180122,101,서북권,111201,마포구,44,0.004,0.05,0.8,0.005,normal
20180122,100,도심권,111121,중구,38,0.003,0.05,0.8,0.004,normal
20180122,101,서북권,111191,서대문구,45,0.008,0.045,0.8,0.002,normal
20180122,101,서북권,111181,은평구,42,0.011,0.058,0.7,0.004,normal
20180122,100,도심권,111131,용산구,43,0.004,0.047,0.5,0.005,normal
20180123,100,도심권,111121,중구,20,0.029,0.013,0.4,0.003,better
20180123,104,동남권,111274,강동구,25,0.028,0.015,0.4,0.004,better
20180123,104,동남권,111273,송파구,26,0.029,0.013,0.2,0.005,better
20180123,104,동남권,111262,서초구,26,0.025,0.013,0.3,0.005,better
20180123,104,동남권,111261,강남구,19,0.018000000000000002,0.015,0.3,0.005,better
20180123,103,서남권,111301,양천구,21,0.022,0.016,0.4,0.003,better
20180123,103,서남권,111281,금천구,24,0.026,0.019,0.3,0.004,better
20180123,103,서남권,111251,관악구,22,0.024,0.017,0.2,0.006,better
20180123,103,서남권,111241,동작구,25,0.025,0.016,0.3,0.003,better
20180123,103,서남권,111231,영등포구,27,0.02,0.019,0.5,0.006,better
20180123,103,서남권,111221,구로구,27,0.018000000000000002,0.011,0.4,0.006,better
20180123,103,서남권,111212,강서구,21,0.028,0.014,0.3,0.003,better
20180123,102,동북권,111311,노원구,24,0.032,0.011,0.3,0.005,good
20180123,102,동북권,111291,강북구,18,0.037000000000000005,0.006999999999999999,0.3,0.004,good
20180123,102,동북권,111171,도봉구,23,0.029,0.008,0.3,0.002,better
20180123,102,동북권,111161,성북구,27,0.027000000000000003,0.013,0.2,0.005,better
20180123,102,동북권,111152,동대문구,27,0.03,0.015,0.4,0.005,good
20180123,102,동북권,111151,중랑구,29,0.025,0.014,0.4,0.006,better
20180123,102,동북권,111142,성동구,24,0.021,0.013,0.3,0.004,better
20180123,102,동북권,111141,광진구,25,0.029,0.015,0.3,0.002,better
20180123,101,서북권,111201,마포구,24,0.027000000000000003,0.014,0.4,0.004,better
20180123,101,서북권,111191,서대문구,24,0.025,0.015,0.5,0.002,better
20180123,101,서북권,111181,은평구,27,0.031,0.02,0.4,0.004,good
20180123,100,도심권,111131,용산구,22,0.024,0.015,0.2,0.004,better
20180123,100,도심권,111123,종로구,21,0.027000000000000003,0.015,0.4,0.005,better
20180124,100,도심권,111121,중구,25,0.029,0.013,0.3,0.004,better
20180124,104,동남권,111274,강동구,32,0.026,0.017,0.4,0.005,good
20180124,104,동남권,111273,송파구,33,0.028,0.014,0.3,0.004,good
20180124,104,동남권,111262,서초구,33,0.024,0.015,0.3,0.005,good
20180124,104,동남권,111261,강남구,22,0.017,0.016,0.3,0.005,better
20180124,103,서남권,111301,양천구,26,0.022,0.016,0.4,0.003,better
20180124,103,서남권,111281,금천구,28,0.026,0.019,0.3,0.004,better
20180124,103,서남권,111251,관악구,24,0.023,0.018000000000000002,0.3,0.006999999999999999,better
20180124,103,서남권,111241,동작구,30,0.024,0.015,0.3,0.003,good
20180124,103,서남권,111231,영등포구,33,0.019,0.02,0.5,0.006999999999999999,good
20180124,103,서남권,111221,구로구,34,0.018000000000000002,0.011,0.4,0.006,good
20180124,103,서남권,111212,강서구,24,0.028,0.013,0.3,0.003,better
20180124,102,동북권,111311,노원구,29,0.029,0.013,0.4,0.005,better
20180124,102,동북권,111291,강북구,25,0.033,0.008,0.3,0.004,good
